name,typ,quelle_url,webseite,bundesland
Friedland,Gemeinde,https://de.wikipedia.org/wiki/Friedland_(Mecklenburg),https://www.friedland-mecklenburg.de/,Mecklenburg-Vorpommern
Friedrichsruhe,Gemeinde,https://de.wikipedia.org/wiki/Friedrichsruhe,https://www.amt-crivitz.de/unsere-gemeinden/friedrichsruhe/,Mecklenburg-Vorpommern
Fuhlendorf,Gemeinde,https://de.wikipedia.org/wiki/Fuhlendorf_(Vorpommern),http://www.amt-barth.de/unsere-gemeinden/fuhlendorf/uebersicht/,Mecklenburg-Vorpommern
Fünfseen,Gemeinde,https://de.wikipedia.org/wiki/Fünfseen,https://www.gemeinde-fuenfseen.de,Mecklenburg-Vorpommern
Gadebusch,Gemeinde,https://de.wikipedia.org/wiki/Gadebusch,https://www.gadebusch.de/stadt-gadebusch/,Mecklenburg-Vorpommern
Galenbeck,Gemeinde,https://de.wikipedia.org/wiki/Galenbeck,http://www.gemeinde-galenbeck.de/,Mecklenburg-Vorpommern
Gallin,Gemeinde,https://de.wikipedia.org/wiki/Gallin,https://www.gemeinde-gallin.de,Mecklenburg-Vorpommern
Gallin-Kuppentin,Gemeinde,https://de.wikipedia.org/wiki/Gallin-Kuppentin,https://www.gemeinde-gallin-kuppentin.de/,Mecklenburg-Vorpommern
Gammelin,Gemeinde,https://de.wikipedia.org/wiki/Gammelin,https://www.amt-hagenow-land.de/amt-gemeinden/Gammelin/,Mecklenburg-Vorpommern
Ganzlin,Gemeinde,https://de.wikipedia.org/wiki/Ganzlin,https://www.ganzlin.de/,Mecklenburg-Vorpommern
Garz,Gemeinde,https://de.wikipedia.org/wiki/Garz_(Usedom),http://www.amtusedom.de/?page_id=67,Mecklenburg-Vorpommern
