name,typ,quelle_url,webseite,bundesland
Bayrischzell,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/86997641508,https://gemeinde.bayrischzell.de/,Bayern
Bechhofen,Markt,https://www.bayernportal.de/dokumente/behoerde/03775418509,https://www.markt-bechhofen.de,Bayern
Bechtsrieth,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/20553195509,http://www.bechtsrieth.de,Bayern
Beilngries,Stadt,https://www.bayernportal.de/dokumente/behoerde/92664618441,http://www.beilngries.de,Bayern
Bellenberg,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/37330972509,http://www.gemeinde-bellenberg.de,Bayern
Benediktbeuern,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/54108749509,https://www.benediktbeuern.de,Bayern
Benningen,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/70886526509,http://www.benningen-allgaeu.de,Bayern
Beratzhausen,Markt,https://www.bayernportal.de/dokumente/behoerde/87664303509,http://www.beratzhausen.com,Bayern
Berching,Stadt,https://www.bayernportal.de/dokumente/behoerde/24886848440,https://www.berching.de,Bayern
Berchtesgaden,Markt,https://www.bayernportal.de/dokumente/behoerde/04442080510,http://www.gemeinde.berchtesgaden.de,Bayern
Berg,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/21219857510,https://www.gemeinde-berg.de,Bayern
Berg,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/37997634510,https://www.berg-ofr.de,Bayern
Berg b.Neumarkt i.d.OPf.,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/54775411510,https://www.berg-opf.de,Bayern
Berg im Gau,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/71553188510,http://www.berg-im-gau.de,Bayern
Bergen,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/88330965510,http://www.bergen-chiemgau.de,Bayern
Bergen,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/05108742511,http://www.bergen-mittelfranken.de,Bayern
Bergheim,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/21886519511,http://www.gemeinde-bergheim.de,Bayern
Bergkirchen,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/38664296511,http://www.bergkirchen.de,Bayern
Berglern,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/55442073511,http://www.berglern.de,Bayern
Bergrheinfeld,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/72219850511,https://bergrheinfeld.de,Bayern
Bergtheim,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/88997627511,https://vgem-bergtheim.de/home-bergtheim/,Bayern
Bernau a.Chiemsee,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/05775404512,https://www.gemeinde-bernau.de,Bayern
Bernbeuren,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/22553181512,http://www.bernbeuren.de,Bayern
Berngau,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/39330958512,http://www.berngau.de,Bayern
Bernhardswald,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/56108735512,http://www.bernhardswald.de,Bayern
Bernried,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/89664289512,https://www.bernried-niederbayern.de,Bayern
Bernried am Starnberger See,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/72886512512,http://www.bernried.de,Bayern
Bessenbach,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/06442066513,http://www.bessenbach.de,Bayern
Betzenstein,Stadt,https://www.bayernportal.de/dokumente/behoerde/45664597446,http://www.betzenstein.de,Bayern
Betzigau,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/23219843513,https://www.betzigau.de,Bayern
Beutelsbach,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/39997620513,https://www.beutelsbach.de,Bayern
Biberbach,Markt,https://www.bayernportal.de/dokumente/behoerde/56775397513,https://biberbach.de,Bayern
Bibertal,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/73553174513,https://www.bibertal.de,Bayern
Biburg,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/90330951513,http://www.gemeinde-biburg.de,Bayern
Bichl,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/07108728514,http://www.bichl.de,Bayern
Bidingen,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/23886505514,https://www.bidingen.de,Bayern
Biebelried,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/40664282514,http://www.biebelried.de,Bayern
Bieberehren,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/57442059514,http://www.bieberehren.de,Bayern
Biessenhofen,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/74219836514,http://www.biessenhofen.de,Bayern
Bindlach,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/90997613514,http://www.bindlach.de,Bayern
Binswangen,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/07775390515,https://www.binswangen.de,Bayern
Birgland,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/24553167515,http://www.birgland.de,Bayern
Birkenfeld,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/41330944515,https://www.gemeinde-birkenfeld.de,Bayern
Bischberg,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/58108721515,http://www.bischberg.de,Bayern
Bischbrunn,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/74886498515,http://www.bischbrunn.de,Bayern
Bischofsgrün,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/91664275515,http://www.bischofsgruen.de,Bayern
